Date,Product,Usage,DayName,Month,Year
2026-01-13,Fiery Thigh & Drums,0.0,Tuesday,1,2026
2026-01-14,Fiery Thigh & Drums,0.0,Wednesday,1,2026
2026-01-15,Fiery Thigh & Drums,0.0,Thursday,1,2026
2026-01-16,Fiery Thigh & Drums,0.0,Friday,1,2026
2026-01-17,Fiery Thigh & Drums,0.0,Saturday,1,2026
2026-01-18,Fiery Thigh & Drums,0.0,Sunday,1,2026
2026-01-19,Fiery Thigh & Drums,0.0,Monday,1,2026
2026-01-20,Fiery Thigh & Drums,0.0,Tuesday,1,2026
2026-01-21,Fiery Thigh & Drums,0.0,Wednesday,1,2026
2026-01-22,Fiery Thigh & Drums,0.0,Thursday,1,2026
2026-01-23,Fiery Thigh & Drums,0.0,Friday,1,2026
2026-01-24,Fiery Thigh & Drums,0.0,Saturday,1,2026
2026-01-25,Fiery Thigh & Drums,0.0,Sunday,1,2026
2026-01-26,Fiery Thigh & Drums,0.0,Monday,1,2026
2026-01-27,Fiery Thigh & Drums,0.0,Tuesday,1,2026
2026-01-28,Fiery Thigh & Drums,0.0,Wednesday,1,2026
2026-01-29,Fiery Thigh & Drums,0.0,Thursday,1,2026
2026-01-30,Fiery Thigh & Drums,0.0,Friday,1,2026
2026-01-31,Fiery Thigh & Drums,0.0,Saturday,1,2026
2026-02-01,Fiery Thigh & Drums,0.0,Sunday,2,2026
2026-02-02,Fiery Thigh & Drums,0.0,Monday,2,2026
2026-02-03,Fiery Thigh & Drums,0.0,Tuesday,2,2026
2026-02-04,Fiery Thigh & Drums,0.0,Wednesday,2,2026
2026-02-05,Fiery Thigh & Drums,0.0,Thursday,2,2026
2026-02-06,Fiery Thigh & Drums,0.0,Friday,2,2026
2026-02-07,Fiery Thigh & Drums,0.0,Saturday,2,2026
2026-02-08,Fiery Thigh & Drums,0.0,Sunday,2,2026
2026-02-09,Fiery Thigh & Drums,0.0,Monday,2,2026
2026-02-10,Fiery Thigh & Drums,0.0,Tuesday,2,2026
2026-02-11,Fiery Thigh & Drums,0.0,Wednesday,2,2026
2026-02-12,Fiery Thigh & Drums,0.0,Thursday,2,2026
2026-02-13,Fiery Thigh & Drums,0.0,Friday,2,2026
2026-02-14,Fiery Thigh & Drums,0.0,Saturday,2,2026
2026-02-15,Fiery Thigh & Drums,0.0,Sunday,2,2026
2026-02-16,Fiery Thigh & Drums,0.0,Monday,2,2026
2026-02-17,Fiery Thigh & Drums,0.0,Tuesday,2,2026
2026-02-18,Fiery Thigh & Drums,0.0,Wednesday,2,2026
2026-02-19,Fiery Thigh & Drums,0.0,Thursday,2,2026
2026-02-20,Fiery Thigh & Drums,0.0,Friday,2,2026
2026-02-21,Fiery Thigh & Drums,0.0,Saturday,2,2026
2026-02-22,Fiery Thigh & Drums,0.0,Sunday,2,2026
2026-02-23,Fiery Thigh & Drums,0.0,Monday,2,2026
2026-02-24,Fiery Thigh & Drums,0.0,Tuesday,2,2026
2026-02-25,Fiery Thigh & Drums,0.0,Wednesday,2,2026
2026-02-26,Fiery Thigh & Drums,0.0,Thursday,2,2026
2026-02-27,Fiery Thigh & Drums,0.0,Friday,2,2026
2026-02-28,Fiery Thigh & Drums,0.0,Saturday,2,2026
2026-03-01,Fiery Thigh & Drums,0.0,Sunday,3,2026
2026-03-02,Fiery Thigh & Drums,0.0,Monday,3,2026
2026-03-03,Fiery Thigh & Drums,0.0,Tuesday,3,2026
2026-03-04,Fiery Thigh & Drums,0.0,Wednesday,3,2026
2026-03-05,Fiery Thigh & Drums,0.0,Thursday,3,2026
2026-03-06,Fiery Thigh & Drums,0.0,Friday,3,2026
2026-03-07,Fiery Thigh & Drums,0.0,Saturday,3,2026
2026-03-08,Fiery Thigh & Drums,0.0,Sunday,3,2026
2026-03-09,Fiery Thigh & Drums,0.0,Monday,3,2026
2026-03-10,Fiery Thigh & Drums,0.0,Tuesday,3,2026
2026-03-11,Fiery Thigh & Drums,0.0,Wednesday,3,2026
2026-03-12,Fiery Thigh & Drums,0.0,Thursday,3,2026
2026-03-13,Fiery Thigh & Drums,0.0,Friday,3,2026
2026-03-14,Fiery Thigh & Drums,0.0,Saturday,3,2026
2026-03-15,Fiery Thigh & Drums,0.0,Sunday,3,2026
2026-03-16,Fiery Thigh & Drums,0.0,Monday,3,2026
2026-03-17,Fiery Thigh & Drums,0.0,Tuesday,3,2026
2026-03-18,Fiery Thigh & Drums,0.0,Wednesday,3,2026
2026-03-19,Fiery Thigh & Drums,0.0,Thursday,3,2026
2026-03-20,Fiery Thigh & Drums,0.0,Friday,3,2026
2026-03-21,Fiery Thigh & Drums,0.0,Saturday,3,2026
2026-03-22,Fiery Thigh & Drums,0.0,Sunday,3,2026
2026-03-23,Fiery Thigh & Drums,0.0,Monday,3,2026
2026-03-24,Fiery Thigh & Drums,0.0,Tuesday,3,2026
2026-03-25,Fiery Thigh & Drums,0.0,Wednesday,3,2026
2026-03-26,Fiery Thigh & Drums,0.0,Thursday,3,2026
2026-03-27,Fiery Thigh & Drums,0.0,Friday,3,2026
2026-03-28,Fiery Thigh & Drums,0.0,Saturday,3,2026
2026-03-29,Fiery Thigh & Drums,0.0,Sunday,3,2026
2026-03-30,Fiery Thigh & Drums,0.0,Monday,3,2026
2026-03-31,Fiery Thigh & Drums,0.0,Tuesday,3,2026
2026-04-01,Fiery Thigh & Drums,0.0,Wednesday,4,2026
2026-04-02,Fiery Thigh & Drums,0.0,Thursday,4,2026
2026-04-03,Fiery Thigh & Drums,0.0,Friday,4,2026
2026-04-04,Fiery Thigh & Drums,0.0,Saturday,4,2026
2026-04-05,Fiery Thigh & Drums,0.0,Sunday,4,2026
2026-04-06,Fiery Thigh & Drums,0.0,Monday,4,2026
2026-04-07,Fiery Thigh & Drums,0.0,Tuesday,4,2026
2026-04-08,Fiery Thigh & Drums,0.0,Wednesday,4,2026
2026-04-09,Fiery Thigh & Drums,0.0,Thursday,4,2026
2026-04-10,Fiery Thigh & Drums,0.0,Friday,4,2026
2026-04-11,Fiery Thigh & Drums,0.0,Saturday,4,2026
2026-04-12,Fiery Thigh & Drums,0.0,Sunday,4,2026
2026-04-13,Fiery Thigh & Drums,0.0,Monday,4,2026
2026-04-14,Fiery Thigh & Drums,0.0,Tuesday,4,2026
2026-04-15,Fiery Thigh & Drums,0.0,Wednesday,4,2026
2026-04-16,Fiery Thigh & Drums,0.0,Thursday,4,2026
2026-04-17,Fiery Thigh & Drums,0.0,Friday,4,2026
2026-04-18,Fiery Thigh & Drums,0.0,Saturday,4,2026
2026-04-19,Fiery Thigh & Drums,0.0,Sunday,4,2026
2026-04-20,Fiery Thigh & Drums,0.0,Monday,4,2026
2026-04-21,Fiery Thigh & Drums,0.0,Tuesday,4,2026
2026-04-22,Fiery Thigh & Drums,0.0,Wednesday,4,2026
2026-04-23,Fiery Thigh & Drums,0.0,Thursday,4,2026
2026-04-24,Fiery Thigh & Drums,0.0,Friday,4,2026
2026-04-25,Fiery Thigh & Drums,0.0,Saturday,4,2026
2026-04-26,Fiery Thigh & Drums,0.0,Sunday,4,2026
2026-04-27,Fiery Thigh & Drums,0.0,Monday,4,2026
2026-04-28,Fiery Thigh & Drums,0.0,Tuesday,4,2026
2026-04-29,Fiery Thigh & Drums,0.0,Wednesday,4,2026
2026-04-30,Fiery Thigh & Drums,0.0,Thursday,4,2026
2026-05-01,Fiery Thigh & Drums,0.0,Friday,5,2026
2026-05-02,Fiery Thigh & Drums,0.0,Saturday,5,2026
2026-05-03,Fiery Thigh & Drums,0.0,Sunday,5,2026
2026-05-04,Fiery Thigh & Drums,0.0,Monday,5,2026
2026-05-05,Fiery Thigh & Drums,0.0,Tuesday,5,2026
2026-05-06,Fiery Thigh & Drums,0.0,Wednesday,5,2026
2026-05-07,Fiery Thigh & Drums,0.0,Thursday,5,2026
2026-05-08,Fiery Thigh & Drums,0.0,Friday,5,2026
2026-05-09,Fiery Thigh & Drums,0.0,Saturday,5,2026
2026-05-10,Fiery Thigh & Drums,0.0,Sunday,5,2026
2026-05-11,Fiery Thigh & Drums,0.0,Monday,5,2026
2026-05-12,Fiery Thigh & Drums,0.0,Tuesday,5,2026
2026-05-13,Fiery Thigh & Drums,0.0,Wednesday,5,2026
2025-01-01,Popcorn Chicken,2.61,Wednesday,1,2025
2025-01-02,Popcorn Chicken,4.9,Thursday,1,2025
2025-01-03,Popcorn Chicken,1.5,Friday,1,2025
2025-01-04,Popcorn Chicken,4.23,Saturday,1,2025
2025-01-05,Popcorn Chicken,2.77,Sunday,1,2025
2025-01-06,Popcorn Chicken,1.5,Monday,1,2025
2025-01-07,Popcorn Chicken,3.1,Tuesday,1,2025
2025-01-08,Popcorn Chicken,2.61,Wednesday,1,2025
2025-01-09,Popcorn Chicken,4.9,Thursday,1,2025
2025-01-10,Popcorn Chicken,1.5,Friday,1,2025
2025-01-11,Popcorn Chicken,4.23,Saturday,1,2025
2025-01-12,Popcorn Chicken,2.77,Sunday,1,2025
2025-01-13,Popcorn Chicken,1.5,Monday,1,2025
2025-01-14,Popcorn Chicken,3.1,Tuesday,1,2025
2025-01-15,Popcorn Chicken,2.61,Wednesday,1,2025
2025-01-16,Popcorn Chicken,4.9,Thursday,1,2025
2025-01-17,Popcorn Chicken,1.5,Friday,1,2025
2025-01-18,Popcorn Chicken,4.23,Saturday,1,2025
2025-01-19,Popcorn Chicken,2.77,Sunday,1,2025
2025-01-20,Popcorn Chicken,1.5,Monday,1,2025
2025-01-21,Popcorn Chicken,3.1,Tuesday,1,2025
2025-01-22,Popcorn Chicken,2.61,Wednesday,1,2025
2025-01-23,Popcorn Chicken,4.9,Thursday,1,2025
2025-01-24,Popcorn Chicken,1.5,Friday,1,2025
2025-01-25,Popcorn Chicken,4.23,Saturday,1,2025
2025-01-26,Popcorn Chicken,2.77,Sunday,1,2025
2025-01-27,Popcorn Chicken,1.5,Monday,1,2025
2025-01-28,Popcorn Chicken,3.1,Tuesday,1,2025
2025-01-29,Popcorn Chicken,2.61,Wednesday,1,2025
2025-01-30,Popcorn Chicken,4.9,Thursday,1,2025
2025-01-31,Popcorn Chicken,1.5,Friday,1,2025
2025-02-01,Popcorn Chicken,4.23,Saturday,2,2025
2025-02-02,Popcorn Chicken,2.77,Sunday,2,2025
2025-02-03,Popcorn Chicken,1.5,Monday,2,2025
2025-02-04,Popcorn Chicken,3.1,Tuesday,2,2025
2025-02-05,Popcorn Chicken,2.61,Wednesday,2,2025
2025-02-06,Popcorn Chicken,4.9,Thursday,2,2025
2025-02-07,Popcorn Chicken,1.5,Friday,2,2025
2025-02-08,Popcorn Chicken,4.23,Saturday,2,2025
2025-02-09,Popcorn Chicken,2.77,Sunday,2,2025
2025-02-10,Popcorn Chicken,1.5,Monday,2,2025
2025-02-11,Popcorn Chicken,3.1,Tuesday,2,2025
2025-02-12,Popcorn Chicken,2.61,Wednesday,2,2025
2025-02-13,Popcorn Chicken,4.9,Thursday,2,2025
2025-02-14,Popcorn Chicken,1.5,Friday,2,2025
2025-02-15,Popcorn Chicken,4.23,Saturday,2,2025
2025-02-16,Popcorn Chicken,2.77,Sunday,2,2025
2025-02-17,Popcorn Chicken,1.5,Monday,2,2025
2025-02-18,Popcorn Chicken,3.1,Tuesday,2,2025
2025-02-19,Popcorn Chicken,2.61,Wednesday,2,2025
2025-02-20,Popcorn Chicken,4.9,Thursday,2,2025
2025-02-21,Popcorn Chicken,1.5,Friday,2,2025
2025-02-22,Popcorn Chicken,4.23,Saturday,2,2025
2025-02-23,Popcorn Chicken,2.77,Sunday,2,2025
2025-02-24,Popcorn Chicken,1.5,Monday,2,2025
2025-02-25,Popcorn Chicken,3.1,Tuesday,2,2025
2025-02-26,Popcorn Chicken,2.61,Wednesday,2,2025
2025-02-27,Popcorn Chicken,4.9,Thursday,2,2025
2025-02-28,Popcorn Chicken,1.5,Friday,2,2025
2025-03-01,Popcorn Chicken,4.23,Saturday,3,2025
2025-03-02,Popcorn Chicken,2.77,Sunday,3,2025
2025-03-03,Popcorn Chicken,1.5,Monday,3,2025
2025-03-04,Popcorn Chicken,3.1,Tuesday,3,2025
2025-03-05,Popcorn Chicken,2.61,Wednesday,3,2025
2025-03-06,Popcorn Chicken,4.9,Thursday,3,2025
2025-03-07,Popcorn Chicken,1.5,Friday,3,2025
2025-03-08,Popcorn Chicken,4.23,Saturday,3,2025
2025-03-09,Popcorn Chicken,2.77,Sunday,3,2025
2025-03-10,Popcorn Chicken,1.5,Monday,3,2025
2025-03-11,Popcorn Chicken,3.1,Tuesday,3,2025
2025-03-12,Popcorn Chicken,2.61,Wednesday,3,2025
2025-03-13,Popcorn Chicken,4.9,Thursday,3,2025
2025-03-14,Popcorn Chicken,1.5,Friday,3,2025
2025-03-15,Popcorn Chicken,4.23,Saturday,3,2025
2025-03-16,Popcorn Chicken,2.77,Sunday,3,2025
2025-03-17,Popcorn Chicken,1.5,Monday,3,2025
2025-03-18,Popcorn Chicken,3.1,Tuesday,3,2025
2025-03-19,Popcorn Chicken,2.61,Wednesday,3,2025
2025-03-20,Popcorn Chicken,4.9,Thursday,3,2025
2025-03-21,Popcorn Chicken,1.5,Friday,3,2025
2025-03-22,Popcorn Chicken,4.23,Saturday,3,2025
2025-03-23,Popcorn Chicken,2.77,Sunday,3,2025
2025-03-24,Popcorn Chicken,1.5,Monday,3,2025
2025-03-25,Popcorn Chicken,3.1,Tuesday,3,2025
2025-03-26,Popcorn Chicken,2.61,Wednesday,3,2025
2025-03-27,Popcorn Chicken,4.9,Thursday,3,2025
2025-03-28,Popcorn Chicken,1.5,Friday,3,2025
2025-03-29,Popcorn Chicken,4.23,Saturday,3,2025
2025-03-30,Popcorn Chicken,2.77,Sunday,3,2025
2025-03-31,Popcorn Chicken,1.5,Monday,3,2025
2025-04-01,Popcorn Chicken,3.1,Tuesday,4,2025
2025-04-02,Popcorn Chicken,2.61,Wednesday,4,2025
2025-04-03,Popcorn Chicken,4.9,Thursday,4,2025
2025-04-04,Popcorn Chicken,1.5,Friday,4,2025
2025-04-05,Popcorn Chicken,4.23,Saturday,4,2025
2025-04-06,Popcorn Chicken,2.77,Sunday,4,2025
2025-04-07,Popcorn Chicken,1.5,Monday,4,2025
2025-04-08,Popcorn Chicken,3.1,Tuesday,4,2025
2025-04-09,Popcorn Chicken,2.61,Wednesday,4,2025
2025-04-10,Popcorn Chicken,4.9,Thursday,4,2025
2025-04-11,Popcorn Chicken,1.5,Friday,4,2025
2025-04-12,Popcorn Chicken,4.23,Saturday,4,2025
2025-04-13,Popcorn Chicken,2.77,Sunday,4,2025
2025-04-14,Popcorn Chicken,0.4,Monday,4,2025
2025-04-15,Popcorn Chicken,3.5,Tuesday,4,2025
2025-04-16,Popcorn Chicken,2.0,Wednesday,4,2025
2025-04-17,Popcorn Chicken,2.2,Thursday,4,2025
2025-04-18,Popcorn Chicken,2.3,Friday,4,2025
2025-04-19,Popcorn Chicken,1.1,Saturday,4,2025
2025-04-20,Popcorn Chicken,2.4,Sunday,4,2025
2025-04-21,Popcorn Chicken,1.4,Monday,4,2025
2025-04-22,Popcorn Chicken,6.1,Tuesday,4,2025
2025-04-23,Popcorn Chicken,2.5,Wednesday,4,2025
2025-04-24,Popcorn Chicken,3.05,Thursday,4,2025
2025-04-25,Popcorn Chicken,1.85,Friday,4,2025
2025-04-26,Popcorn Chicken,1.35,Saturday,4,2025
2025-04-27,Popcorn Chicken,2.1,Sunday,4,2025
2025-04-28,Popcorn Chicken,2.5,Monday,4,2025
2025-04-29,Popcorn Chicken,2.0,Tuesday,4,2025
2025-04-30,Popcorn Chicken,0.9,Wednesday,4,2025
2025-05-01,Popcorn Chicken,3.6,Thursday,5,2025
2025-05-02,Popcorn Chicken,2.8,Friday,5,2025
2025-05-03,Popcorn Chicken,2.0,Saturday,5,2025
2025-05-04,Popcorn Chicken,1.7,Sunday,5,2025
2025-05-05,Popcorn Chicken,2.3,Monday,5,2025
2025-05-06,Popcorn Chicken,3.0,Tuesday,5,2025
2025-05-07,Popcorn Chicken,2.2,Wednesday,5,2025
2025-05-08,Popcorn Chicken,4.0,Thursday,5,2025
2025-05-09,Popcorn Chicken,4.0,Friday,5,2025
2025-05-10,Popcorn Chicken,1.3,Saturday,5,2025
2025-05-11,Popcorn Chicken,2.3,Sunday,5,2025
2025-05-12,Popcorn Chicken,2.8,Monday,5,2025
2025-05-13,Popcorn Chicken,2.5,Tuesday,5,2025
2025-05-14,Popcorn Chicken,2.5,Wednesday,5,2025
2025-05-15,Popcorn Chicken,4.5,Thursday,5,2025
2025-05-16,Popcorn Chicken,2.7,Friday,5,2025
2025-05-17,Popcorn Chicken,2.58,Saturday,5,2025
2025-05-18,Popcorn Chicken,1.7,Sunday,5,2025
2025-05-19,Popcorn Chicken,1.7,Monday,5,2025
2025-05-20,Popcorn Chicken,1.8,Tuesday,5,2025
2025-05-21,Popcorn Chicken,2.5,Wednesday,5,2025
2025-05-22,Popcorn Chicken,6.0,Thursday,5,2025
2025-05-23,Popcorn Chicken,2.5,Friday,5,2025
2025-05-24,Popcorn Chicken,2.0,Saturday,5,2025
2025-05-25,Popcorn Chicken,6.0,Sunday,5,2025
2025-05-26,Popcorn Chicken,2.1,Monday,5,2025
2025-05-27,Popcorn Chicken,3.4,Tuesday,5,2025
2025-05-28,Popcorn Chicken,2.6,Wednesday,5,2025
2025-05-29,Popcorn Chicken,9.8,Thursday,5,2025
2025-05-30,Popcorn Chicken,3.7,Friday,5,2025
2025-05-31,Popcorn Chicken,1.8,Saturday,5,2025
2025-06-01,Popcorn Chicken,2.7,Sunday,6,2025
2025-06-02,Popcorn Chicken,3.44,Monday,6,2025
2025-06-03,Popcorn Chicken,3.0,Tuesday,6,2025
2025-06-04,Popcorn Chicken,2.0,Wednesday,6,2025
2025-06-05,Popcorn Chicken,2.9,Thursday,6,2025
2025-06-06,Popcorn Chicken,2.6,Friday,6,2025
2025-06-07,Popcorn Chicken,0.9,Saturday,6,2025
2025-06-08,Popcorn Chicken,2.9,Sunday,6,2025
2025-06-09,Popcorn Chicken,1.3,Monday,6,2025
2025-06-10,Popcorn Chicken,1.7,Tuesday,6,2025
2025-06-11,Popcorn Chicken,2.4,Wednesday,6,2025
2025-06-12,Popcorn Chicken,3.37,Thursday,6,2025
2025-06-13,Popcorn Chicken,2.5,Friday,6,2025
2025-06-14,Popcorn Chicken,1.3,Saturday,6,2025
2025-06-15,Popcorn Chicken,2.23,Sunday,6,2025
2025-06-16,Popcorn Chicken,1.2,Monday,6,2025
2025-06-17,Popcorn Chicken,3.3,Tuesday,6,2025
2025-06-18,Popcorn Chicken,3.3,Wednesday,6,2025
2025-06-19,Popcorn Chicken,4.2,Thursday,6,2025
2025-06-20,Popcorn Chicken,3.7,Friday,6,2025
2025-06-21,Popcorn Chicken,1.3,Saturday,6,2025
2025-06-22,Popcorn Chicken,3.4,Sunday,6,2025
2025-06-23,Popcorn Chicken,3.22,Monday,6,2025
2025-06-24,Popcorn Chicken,2.2,Tuesday,6,2025
2025-06-25,Popcorn Chicken,2.4,Wednesday,6,2025
2025-06-26,Popcorn Chicken,3.9,Thursday,6,2025
2025-06-27,Popcorn Chicken,3.2,Friday,6,2025
2025-06-28,Popcorn Chicken,1.7,Saturday,6,2025
2025-06-29,Popcorn Chicken,4.5,Sunday,6,2025
2025-06-30,Popcorn Chicken,2.6,Monday,6,2025
2025-07-01,Popcorn Chicken,3.0,Tuesday,7,2025
2025-07-02,Popcorn Chicken,3.8,Wednesday,7,2025
2025-07-03,Popcorn Chicken,4.4,Thursday,7,2025
2025-07-04,Popcorn Chicken,3.59,Friday,7,2025
2025-07-05,Popcorn Chicken,2.4,Saturday,7,2025
2025-07-06,Popcorn Chicken,2.2,Sunday,7,2025
2025-07-07,Popcorn Chicken,2.4,Monday,7,2025
2025-07-08,Popcorn Chicken,2.2,Tuesday,7,2025
2025-07-09,Popcorn Chicken,2.7,Wednesday,7,2025
2025-07-10,Popcorn Chicken,4.14,Thursday,7,2025
2025-07-11,Popcorn Chicken,3.6,Friday,7,2025
2025-07-12,Popcorn Chicken,2.9,Saturday,7,2025
2025-07-13,Popcorn Chicken,2.6,Sunday,7,2025
2025-07-14,Popcorn Chicken,3.1,Monday,7,2025
2025-07-15,Popcorn Chicken,6.9,Tuesday,7,2025
2025-07-16,Popcorn Chicken,2.5,Wednesday,7,2025
2025-07-17,Popcorn Chicken,5.16,Thursday,7,2025
2025-07-18,Popcorn Chicken,3.7,Friday,7,2025
2025-07-19,Popcorn Chicken,2.8,Saturday,7,2025
2025-07-20,Popcorn Chicken,1.7,Sunday,7,2025
2025-07-21,Popcorn Chicken,4.2,Monday,7,2025
2025-07-22,Popcorn Chicken,5.2,Tuesday,7,2025
2025-07-23,Popcorn Chicken,1.5,Wednesday,7,2025
2025-07-24,Popcorn Chicken,6.7,Thursday,7,2025
2025-07-25,Popcorn Chicken,3.1,Friday,7,2025
2025-07-26,Popcorn Chicken,1.7,Saturday,7,2025
2025-07-27,Popcorn Chicken,2.6,Sunday,7,2025
2025-07-28,Popcorn Chicken,1.7,Monday,7,2025
2025-07-29,Popcorn Chicken,2.7,Tuesday,7,2025
2025-07-30,Popcorn Chicken,2.5,Wednesday,7,2025
2025-07-31,Popcorn Chicken,5.2,Thursday,7,2025
2025-08-01,Popcorn Chicken,4.7,Friday,8,2025
2025-08-02,Popcorn Chicken,3.1,Saturday,8,2025
2025-08-03,Popcorn Chicken,5.0,Sunday,8,2025
2025-08-04,Popcorn Chicken,3.1,Monday,8,2025
2025-08-05,Popcorn Chicken,3.0,Tuesday,8,2025
2025-08-06,Popcorn Chicken,4.5,Wednesday,8,2025
2025-08-07,Popcorn Chicken,7.0,Thursday,8,2025
2025-08-08,Popcorn Chicken,4.2,Friday,8,2025
2025-08-09,Popcorn Chicken,2.2,Saturday,8,2025
2025-08-10,Popcorn Chicken,3.2,Sunday,8,2025
2025-08-11,Popcorn Chicken,2.7,Monday,8,2025
2025-08-12,Popcorn Chicken,2.8,Tuesday,8,2025
2025-08-13,Popcorn Chicken,3.0,Wednesday,8,2025
2025-08-14,Popcorn Chicken,5.79,Thursday,8,2025
2025-08-15,Popcorn Chicken,4.7,Friday,8,2025
2025-08-16,Popcorn Chicken,2.0,Saturday,8,2025
2025-08-17,Popcorn Chicken,4.6,Sunday,8,2025
2025-08-18,Popcorn Chicken,3.52,Monday,8,2025
2025-08-19,Popcorn Chicken,3.89,Tuesday,8,2025
2025-08-20,Popcorn Chicken,4.5,Wednesday,8,2025
2025-08-21,Popcorn Chicken,5.3,Thursday,8,2025
2025-08-22,Popcorn Chicken,3.8,Friday,8,2025
2025-08-23,Popcorn Chicken,1.4,Saturday,8,2025
2025-08-24,Popcorn Chicken,4.4,Sunday,8,2025
2025-08-25,Popcorn Chicken,3.2,Monday,8,2025
2025-08-26,Popcorn Chicken,2.6,Tuesday,8,2025
2025-08-27,Popcorn Chicken,3.1,Wednesday,8,2025
2025-08-28,Popcorn Chicken,5.0,Thursday,8,2025
2025-08-29,Popcorn Chicken,4.0,Friday,8,2025
2025-08-30,Popcorn Chicken,1.8,Saturday,8,2025
2025-08-31,Popcorn Chicken,4.4,Sunday,8,2025
2025-09-01,Popcorn Chicken,2.3,Monday,9,2025
2025-09-02,Popcorn Chicken,4.4,Tuesday,9,2025
2025-09-03,Popcorn Chicken,4.9,Wednesday,9,2025
2025-09-04,Popcorn Chicken,4.0,Thursday,9,2025
2025-09-05,Popcorn Chicken,3.12,Friday,9,2025
2025-09-06,Popcorn Chicken,0.74,Saturday,9,2025
2025-09-07,Popcorn Chicken,2.77,Sunday,9,2025
2025-09-08,Popcorn Chicken,1.5,Monday,9,2025
2025-09-09,Popcorn Chicken,4.5,Tuesday,9,2025
2025-09-10,Popcorn Chicken,4.0,Wednesday,9,2025
2025-09-11,Popcorn Chicken,4.0,Thursday,9,2025
2025-09-12,Popcorn Chicken,6.7,Friday,9,2025
2025-09-13,Popcorn Chicken,1.9,Saturday,9,2025
2025-09-14,Popcorn Chicken,3.8,Sunday,9,2025
2025-09-15,Popcorn Chicken,3.6,Monday,9,2025
2025-09-16,Popcorn Chicken,1.7,Tuesday,9,2025
2025-09-17,Popcorn Chicken,3.8,Wednesday,9,2025
2025-09-18,Popcorn Chicken,11.8,Thursday,9,2025
2025-09-19,Popcorn Chicken,3.1,Friday,9,2025
2025-09-20,Popcorn Chicken,1.8,Saturday,9,2025
2025-09-21,Popcorn Chicken,2.1,Sunday,9,2025
2025-09-22,Popcorn Chicken,3.0,Monday,9,2025
2025-09-23,Popcorn Chicken,4.3,Tuesday,9,2025
2025-09-24,Popcorn Chicken,4.2,Wednesday,9,2025
2025-09-25,Popcorn Chicken,5.8,Thursday,9,2025
2025-09-26,Popcorn Chicken,4.6,Friday,9,2025
2025-09-27,Popcorn Chicken,2.2,Saturday,9,2025
2025-09-28,Popcorn Chicken,2.94,Sunday,9,2025
2025-09-29,Popcorn Chicken,5.4,Monday,9,2025
2025-09-30,Popcorn Chicken,3.0,Tuesday,9,2025
2025-10-01,Popcorn Chicken,1.4,Wednesday,10,2025
2025-10-02,Popcorn Chicken,3.4,Thursday,10,2025
2025-10-03,Popcorn Chicken,2.6,Friday,10,2025
2025-10-04,Popcorn Chicken,1.5,Saturday,10,2025
2025-10-05,Popcorn Chicken,2.8,Sunday,10,2025
2025-10-06,Popcorn Chicken,2.2,Monday,10,2025
2025-10-07,Popcorn Chicken,2.5,Tuesday,10,2025
2025-10-08,Popcorn Chicken,2.5,Wednesday,10,2025
2025-10-09,Popcorn Chicken,5.71,Thursday,10,2025
2025-10-10,Popcorn Chicken,3.79,Friday,10,2025
2025-10-11,Popcorn Chicken,2.1,Saturday,10,2025
2025-10-12,Popcorn Chicken,2.3,Sunday,10,2025
2025-10-13,Popcorn Chicken,3.05,Monday,10,2025
2025-10-14,Popcorn Chicken,3.45,Tuesday,10,2025
2025-10-15,Popcorn Chicken,3.3,Wednesday,10,2025
2025-10-16,Popcorn Chicken,7.6,Thursday,10,2025
2025-10-17,Popcorn Chicken,3.6,Friday,10,2025
2025-10-18,Popcorn Chicken,1.9,Saturday,10,2025
2025-10-19,Popcorn Chicken,3.0,Sunday,10,2025
2025-10-20,Popcorn Chicken,2.05,Monday,10,2025
2025-10-21,Popcorn Chicken,1.85,Tuesday,10,2025
2025-10-22,Popcorn Chicken,2.8,Wednesday,10,2025
2025-10-23,Popcorn Chicken,5.7,Thursday,10,2025
2025-10-24,Popcorn Chicken,3.5,Friday,10,2025
2025-10-25,Popcorn Chicken,2.0,Saturday,10,2025
2025-10-26,Popcorn Chicken,2.0,Sunday,10,2025
2025-10-27,Popcorn Chicken,4.7,Monday,10,2025
2025-10-28,Popcorn Chicken,3.9,Tuesday,10,2025
2025-10-29,Popcorn Chicken,3.8,Wednesday,10,2025
2025-10-30,Popcorn Chicken,6.3,Thursday,10,2025
2025-10-31,Popcorn Chicken,3.55,Friday,10,2025
2025-11-01,Popcorn Chicken,1.0,Saturday,11,2025
2025-11-02,Popcorn Chicken,1.6,Sunday,11,2025
2025-11-03,Popcorn Chicken,5.6,Monday,11,2025
2025-11-04,Popcorn Chicken,2.2,Tuesday,11,2025
2025-11-05,Popcorn Chicken,2.1,Wednesday,11,2025
2025-11-06,Popcorn Chicken,4.6,Thursday,11,2025
2025-11-07,Popcorn Chicken,3.72,Friday,11,2025
2025-11-08,Popcorn Chicken,3.0,Saturday,11,2025
2025-11-09,Popcorn Chicken,3.9,Sunday,11,2025
2025-11-10,Popcorn Chicken,4.88,Monday,11,2025
2025-11-11,Popcorn Chicken,2.4,Tuesday,11,2025
2025-11-12,Popcorn Chicken,4.8,Wednesday,11,2025
2025-11-13,Popcorn Chicken,3.8,Thursday,11,2025
2025-11-14,Popcorn Chicken,3.39,Friday,11,2025
